site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
2392,1407.0,52,32,27,33,0,True,False,False,False,False,True,7.249925536717988
2823,5078.0,12,72,44,49,0,True,False,False,False,False,True,8.532869670801245
2500,4207.0,34,73,40,22,45,False,False,True,True,False,False,8.344742754417545
2312,3955.0,85,66,41,15,51,False,False,True,False,True,False,8.282988692742602
4314,7003.0,35,77,63,55,0,True,False,False,False,False,True,8.854236693405742
3880,4368.0,40,82,88,22,0,False,False,False,False,False,True,8.382289428951436
906,1467.0,82,84,151,40,0,False,False,False,False,False,True,7.291656209174461
4542,9184.0,82,91,74,42,0,False,False,False,False,False,True,9.125326997649228
1180,2135.0,11,56,55,15,0,False,False,False,False,False,True,7.666690200080086
2961,3570.0,32,55,137,2,115,False,True,False,False,True,False,8.18060094759445
689,1000.0,10,40,153,43,35,False,False,True,True,False,False,6.90875477931522
1575,1000.0,25,34,4,61,0,True,False,False,False,False,True,6.90875477931522
872,1000.0,56,42,142,17,65,False,False,True,False,True,False,6.90875477931522
2354,2388.0,50,82,78,27,11,False,False,True,True,False,False,7.77863014732581
818,1000.0,17,51,90,45,0,False,False,False,False,False,True,6.90875477931522
2451,2449.0,42,70,163,44,0,False,False,False,False,False,True,7.803843303538772
4375,9402.0,50,59,42,65,0,False,False,False,False,False,True,9.148784066277075
3950,8092.0,47,84,105,51,351,False,False,True,False,False,False,8.998754769495703
3754,3615.0,56,95,169,31,266,False,True,False,False,False,False,8.193123721512068
1899,4164.0,25,63,136,70,76,False,False,True,False,True,False,8.334471554600944
689,1000.0,17,78,129,54,61,False,True,False,False,True,False,6.90875477931522
918,1000.0,17,68,97,9,36,False,False,True,True,False,False,6.90875477931522
642,1671.0,51,31,195,18,0,False,False,False,False,False,True,7.421775793644647
940,1165.0,77,50,34,49,54,False,False,True,False,True,False,7.061334366910438
520,1000.0,78,74,17,37,0,False,False,False,False,False,True,6.90875477931522
4428,3972.0,71,45,176,7,0,False,False,False,False,False,True,8.287276755814599
896,1180.0,14,90,132,40,0,False,False,False,False,False,True,7.074116816197362
2730,3020.0,77,97,162,48,54,False,True,False,False,True,False,8.013343181386672
1146,2924.0,26,54,87,51,90,False,True,False,False,True,False,7.981049759665957
2824,4249.0,20,83,116,31,0,False,False,False,False,False,True,8.354674261918463
4338,2239.0,22,84,59,72,256,False,False,True,False,False,False,7.714231144849085
2723,3153.0,89,59,134,46,71,False,False,True,False,True,False,8.056426767522984
654,1440.0,52,46,157,69,0,False,False,False,False,False,True,7.273092595999522
2173,4422.0,90,43,6,36,52,False,False,True,False,True,False,8.394573477868327
1962,1459.0,77,71,2,18,0,True,False,False,False,False,True,7.286191714702382
725,1000.0,56,64,141,71,31,False,True,False,True,False,False,6.90875477931522
1891,2620.0,12,35,161,57,179,False,False,True,False,False,False,7.8713112033234065
3055,4234.0,77,45,113,16,276,False,True,False,False,False,False,8.351138607086154
3596,5411.0,30,68,118,40,0,False,False,False,False,False,True,8.59637398929068
3656,6417.0,81,52,126,37,187,False,False,True,False,False,False,8.766861821669803
594,1000.0,42,53,198,26,46,False,False,True,True,False,False,6.90875477931522
1326,1000.0,43,38,107,66,0,True,False,False,False,False,True,6.90875477931522
2451,2818.0,34,47,124,34,0,False,False,False,False,False,True,7.944137491114112
4247,4322.0,28,63,192,54,248,False,True,False,False,False,False,8.371704884667631
3644,6943.0,15,53,171,66,274,False,True,False,False,False,False,8.845633256340186
1769,1369.0,26,89,186,52,0,True,False,False,False,False,True,7.222566018822171
1025,2108.0,56,36,148,4,0,False,False,False,False,False,True,7.653969180478774
2056,1927.0,78,84,145,13,85,False,True,False,False,True,False,7.564238475170491
2263,3064.0,42,98,9,3,91,False,False,True,False,True,False,8.027802848370312
2008,1546.0,20,53,153,8,68,False,False,True,False,True,False,7.344072850573066
1182,2182.0,67,51,24,23,0,False,False,False,False,False,True,7.688455356549944
3388,4427.0,66,99,68,58,0,True,False,False,False,False,True,8.395703293828527
4098,3040.0,52,60,92,21,222,False,True,False,False,False,False,8.019941687677365
4643,10626.0,80,59,187,28,0,False,False,False,False,False,True,9.271153211372695
4931,8411.0,79,90,11,12,0,False,False,False,False,False,True,9.03741453682259
4946,4013.0,61,46,192,63,0,False,False,False,False,False,True,8.297543529356284
695,1000.0,17,64,164,16,0,False,False,False,False,False,True,6.90875477931522
4165,5809.0,76,92,164,11,0,False,False,False,False,False,True,8.667335849845957
852,1000.0,35,96,151,39,31,False,True,False,True,False,False,6.90875477931522
3032,1391.0,12,38,83,46,0,False,False,False,False,False,True,7.238496840894365
4569,5714.0,90,71,191,28,328,False,False,True,False,False,False,8.65084957622891
2938,4154.0,43,44,120,24,42,False,False,True,True,False,False,8.332067707289548
2274,2804.0,37,43,169,7,0,False,False,False,False,False,True,7.9391588179567965
4109,3705.0,41,78,122,35,258,False,False,True,False,False,False,8.217708406845306
3611,3950.0,36,65,83,57,0,True,False,False,False,False,True,8.281723990411392
980,1000.0,84,85,160,49,34,False,False,True,True,False,False,6.90875477931522
2136,4176.0,27,84,120,33,0,False,False,False,False,False,True,8.337348564497175
1970,1845.0,44,90,109,33,0,False,False,False,False,False,True,7.520776415062797
3168,4469.0,25,98,35,48,269,False,False,True,False,False,False,8.405143687607614
3168,4520.0,12,95,70,24,0,False,False,False,False,False,True,8.416488487294606
1940,1344.0,61,65,60,26,0,True,False,False,False,False,True,7.20414929203594
4873,6063.0,28,56,60,37,0,False,False,False,False,False,True,8.710124927322207
3479,3522.0,29,60,7,71,346,False,False,True,False,False,False,8.167068178341237
2648,5135.0,27,44,71,68,0,True,False,False,False,False,True,8.544029845369797
3512,5051.0,70,75,74,2,0,False,False,False,False,False,True,8.527539483470381
4704,3122.0,26,77,108,64,199,False,False,True,False,False,False,8.046549357283078
568,1000.0,70,67,111,63,38,False,False,True,True,False,False,6.90875477931522
1895,2816.0,10,75,98,3,135,False,False,True,False,True,False,7.943427767876373
4345,6678.0,47,98,181,31,182,False,False,True,False,False,False,8.806723554725636
1115,2842.0,16,62,100,65,99,False,False,True,False,True,False,7.952615111651
2635,4055.0,65,43,86,60,0,False,False,False,False,False,True,8.30795254527102
2836,1752.0,41,48,55,17,281,False,False,True,False,False,False,7.469083884921234
2517,4634.0,54,91,3,72,94,False,True,False,False,True,False,8.441391477999955
2227,2868.0,63,34,31,62,189,False,False,True,False,False,False,7.961718815981363
1093,1000.0,25,63,133,30,58,False,False,True,False,True,False,6.90875477931522
3433,3755.0,34,71,162,1,19,False,False,True,True,False,False,8.231109840328154
4343,8020.0,39,47,69,42,395,False,False,True,False,False,False,8.989818381366925
4922,4015.0,10,49,150,68,53,False,False,True,False,True,False,8.298041661371565
2561,2229.0,42,100,192,65,52,False,True,False,False,True,False,7.709756864454165
3238,4558.0,39,57,0,6,0,True,False,False,False,False,True,8.424858580213442
1074,1614.0,84,92,84,43,76,False,True,False,False,True,False,7.387090235656757
2854,2891.0,15,64,68,67,0,False,False,False,False,False,True,7.969703583278656
1962,1653.0,85,52,162,21,128,False,False,True,False,True,False,7.410951875583635
892,1520.0,10,85,174,20,0,False,False,False,False,False,True,7.327123292259293
3802,1000.0,17,44,117,24,0,True,False,False,False,False,True,6.90875477931522
1102,1835.0,18,38,121,23,108,False,False,True,False,True,False,7.515344571180436
3485,2889.0,33,83,196,58,284,False,False,True,False,False,False,7.969011781106478
4580,8241.0,75,34,199,44,217,False,False,True,False,False,False,9.016998311898762
3121,2683.0,34,63,74,38,52,False,True,False,False,True,False,7.895063498091573
4024,5306.0,59,76,43,12,161,False,False,True,False,False,False,8.576781982827894
2245,3649.0,79,63,121,57,215,False,True,False,False,False,False,8.202482446576537
3081,5598.0,10,88,42,52,119,False,False,True,False,True,False,8.630343289348893
732,1260.0,79,91,195,3,0,False,False,False,False,False,True,7.13966033596492
4155,2588.0,22,93,88,25,119,False,False,True,False,True,False,7.859026979751538
856,1000.0,34,78,190,32,81,False,False,True,False,True,False,6.90875477931522
4505,7669.0,56,51,46,20,0,False,False,False,False,False,True,8.945071894361302
941,1000.0,49,51,75,26,46,False,False,True,True,False,False,6.90875477931522
4003,2865.0,76,81,25,35,0,True,False,False,False,False,True,7.960672608388117
1844,2174.0,54,63,192,36,0,False,False,False,False,False,True,7.684783943522785
4802,6416.0,35,77,147,48,244,False,True,False,False,False,False,8.766705997750515
3740,7307.0,12,38,48,32,0,False,False,False,False,False,True,8.896724917497897
3656,4538.0,14,48,179,25,0,True,False,False,False,False,True,8.420462002456466
2377,1949.0,20,60,136,60,30,False,False,True,True,False,False,7.575584651557793
3716,2919.0,75,81,56,47,50,False,False,True,True,False,False,7.979338895262328
512,1000.0,13,84,75,25,37,False,False,True,True,False,False,6.90875477931522
1858,3499.0,63,41,149,35,37,False,True,False,True,False,False,8.160518247477505
3342,3645.0,55,99,128,28,297,False,False,True,False,False,False,8.201385955238608
628,1000.0,39,64,47,37,18,False,True,False,True,False,False,6.90875477931522
2696,3339.0,16,95,59,61,160,False,False,True,False,False,False,8.113726085970747
3546,3851.0,68,63,32,62,105,False,False,True,False,True,False,8.256347772918016
3378,3787.0,73,80,0,34,169,False,True,False,False,False,False,8.239593454305968
3439,4520.0,62,39,17,29,332,False,True,False,False,False,False,8.416488487294606
1428,1651.0,14,30,164,36,121,False,False,True,False,True,False,7.409741954080923
989,1000.0,17,75,35,28,0,True,False,False,False,False,True,6.90875477931522
3383,4636.0,52,74,175,21,53,False,False,True,False,True,False,8.441822884391462
2661,4768.0,85,100,83,65,123,False,False,True,False,True,False,8.469891918298224
743,1000.0,82,98,8,61,0,False,False,False,False,False,True,6.90875477931522
3005,4495.0,43,57,153,26,70,False,False,True,False,True,False,8.410943391573527
3175,6426.0,60,96,142,72,88,False,False,True,False,True,False,8.768263145371286
1134,1235.0,26,59,174,15,0,False,False,False,False,False,True,7.119635638017636
4083,6778.0,75,57,131,13,0,False,False,False,False,False,True,8.821584877430965
4645,6808.0,76,54,149,36,214,False,True,False,False,False,False,8.826000545482966
532,1000.0,70,78,199,35,0,False,False,False,False,False,True,6.90875477931522
3373,2859.0,24,85,127,41,304,False,False,True,False,False,False,7.958576903813898
2254,3320.0,53,40,10,32,190,False,True,False,False,False,False,8.108021221376747
4850,6724.0,74,57,3,4,226,False,False,True,False,False,False,8.81358720447004
4105,1714.0,28,40,187,58,59,False,True,False,False,True,False,7.44716835960004
4200,3470.0,81,92,177,27,303,False,True,False,False,False,False,8.152198015861787
4565,8334.0,45,36,104,19,56,False,False,True,False,True,False,9.028218795184896
4832,4649.0,65,75,92,54,14,False,False,True,True,False,False,8.444622498581403
3392,3008.0,52,31,44,72,322,False,False,True,False,False,False,8.009363076630045
2926,2987.0,84,85,135,32,219,False,False,True,False,False,False,8.002359546252707
4952,7774.0,77,44,171,21,0,True,False,False,False,False,True,8.958668737047434
1017,2297.0,45,67,98,14,0,False,False,False,False,False,True,7.739794458408701
2087,3423.0,88,73,180,65,0,True,False,False,False,False,True,8.138564737261632
2794,5368.0,20,99,145,69,0,False,False,False,False,False,True,8.58839695042257
2356,1318.0,15,83,67,26,0,True,False,False,False,False,True,7.1846291527173145
4542,6799.0,82,86,170,2,0,False,False,False,False,False,True,8.824677891164198
4869,3822.0,83,61,109,19,0,True,False,False,False,False,True,8.248790733696413
4776,7579.0,15,69,117,29,312,False,False,True,False,False,False,8.933268478636418
4878,3394.0,81,93,164,72,0,False,False,False,False,False,True,8.130059039992796
2528,5977.0,25,53,131,14,238,False,False,True,False,False,False,8.695841342843883
3809,2648.0,24,83,124,29,67,False,True,False,False,True,False,7.88193748927207
2329,2506.0,16,38,147,27,65,False,True,False,False,True,False,7.826842098158293
1149,1447.0,55,92,119,34,74,False,False,True,False,True,False,7.277938572945661
820,1000.0,57,45,19,37,16,False,False,True,True,False,False,6.90875477931522
2653,4856.0,54,62,160,54,0,True,False,False,False,False,True,8.488176242345745
1651,1056.0,84,70,30,38,100,False,False,True,False,True,False,6.963189985870238
3673,4188.0,89,61,114,64,0,True,False,False,False,False,True,8.340217320947035
4288,2710.0,59,63,84,37,0,True,False,False,False,False,True,7.905072849498666
4365,6131.0,41,50,126,67,0,False,False,False,False,False,True,8.721276239991704
2907,3258.0,89,42,131,31,80,False,False,True,False,True,False,8.089175678837561
3867,5536.0,19,72,144,33,306,False,True,False,False,False,False,8.619208116822968
2935,4821.0,47,98,187,46,0,False,False,False,False,False,True,8.480944058741116
2069,2900.0,62,81,153,1,18,False,False,True,True,False,False,7.972810784121404
4132,6208.0,84,62,4,9,153,False,False,True,False,False,False,8.733755131364893
4985,6568.0,37,86,74,34,0,False,False,False,False,False,True,8.790116892892472
2607,2228.0,36,66,107,45,139,False,True,False,False,True,False,7.709308333385869
2829,4623.0,82,76,187,30,0,True,False,False,False,False,True,8.439015410352214
2787,5372.0,34,100,143,39,0,False,False,False,False,False,True,8.589141690728821
2207,4306.0,61,85,33,16,97,False,True,False,False,True,False,8.36799688505411
4972,6608.0,89,97,100,8,97,False,True,False,False,True,False,8.796187635470453
2833,1600.0,11,63,55,5,145,False,True,False,False,True,False,7.378383712996714
2395,1684.0,14,46,19,59,178,False,False,True,False,False,False,7.429520842786462
3964,2035.0,22,89,167,7,0,True,False,False,False,False,True,7.618742377670413
2400,4327.0,16,98,89,72,73,False,False,True,False,True,False,8.372860820526318
2215,2309.0,61,59,47,16,0,False,False,False,False,False,True,7.745002803515839
2289,1000.0,29,84,57,52,0,False,False,False,False,False,True,6.90875477931522
4764,8733.0,89,99,174,35,145,False,False,True,False,True,False,9.074978734045509
4740,5747.0,80,44,172,70,207,False,False,True,False,False,False,8.656607247198915
4075,5623.0,21,32,118,33,0,False,False,False,False,False,True,8.6347984334905
3147,2387.0,54,72,82,20,113,False,False,True,False,True,False,7.778211474512493
1676,3127.0,44,59,71,40,122,False,False,True,False,True,False,8.048149101665201
2432,3085.0,18,88,176,15,0,True,False,False,False,False,True,8.034631032923107
1485,2464.0,43,32,7,49,97,False,False,True,False,True,False,7.80994708647679
4601,6659.0,23,74,99,2,279,False,False,True,False,False,False,8.803874763534434
4382,5519.0,79,71,31,65,0,False,False,False,False,False,True,8.616133139271142
1351,1526.0,47,46,91,20,115,False,False,True,False,True,False,7.331060305218632
1928,2463.0,47,62,86,41,0,True,False,False,False,False,True,7.80954132465341
1080,1981.0,25,74,102,12,0,False,False,False,False,False,True,7.591861714889934
3801,2166.0,64,76,163,58,321,False,False,True,False,False,False,7.681099001536359
3867,7604.0,58,80,91,56,0,False,False,False,False,False,True,8.936561204693394
2260,2850.0,70,70,32,4,169,False,False,True,False,False,False,7.955425088912672
3566,5068.0,16,99,88,39,0,False,False,False,False,False,True,8.53089883847235
1374,2177.0,82,79,90,59,61,False,True,False,False,True,False,7.686162303492906
4718,6060.0,52,36,76,6,0,False,False,False,False,False,True,8.709630081951286
3322,5285.0,21,78,187,35,294,False,True,False,False,False,False,8.572817095164234
2656,3038.0,19,91,136,20,0,False,False,False,False,False,True,8.019283792916793
1492,1767.0,47,33,41,53,0,False,False,False,False,False,True,7.477604243197589
1056,2367.0,84,81,136,3,25,False,False,True,True,False,False,7.769800996003896
3783,5645.0,68,32,196,38,219,False,True,False,False,False,False,8.638702608813434
